,subID,riskyGain,riskyLoss,safe,RT,round_earnings,curr_goal,curr_bonus,loc,response,choice,outcome,iti,itiExtra,cond,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor,ischecktrial
76,005,10.24,0.0,6.88,1.756636083999183,211.13000000000002,420.79,100,1,"[['n', 1.756636083999183]]",0,6.88,0.75,2.243363916000817,3,162.77146470797015,[],164.53385799995158,165.0411827909993,166.0423175409669,25,2,0,0
77,005,17.0,0.0,9.5,2.225291791022755,211.13000000000002,420.79,100,1,"[['v', 2.225291791022755]]",1,0.0,0.75,1.7747082089772448,3,169.01984566595638,171.02945787494536,171.24963479099097,171.7542160829762,172.7553060829523,26,2,0,0
78,005,21.32,0.0,7.34,1.8729980409843847,232.45000000000002,420.79,100,2,"[['n', 1.8729980409843847]]",1,21.32,1.25,2.1270019590156153,3,175.2706809999654,[],177.14948120794725,177.6565492079826,178.65776141599054,27,2,0,0
79,005,0.0,0.0,3.13,1.271005459013395,235.58,420.79,100,2,"[['v', 1.271005459013395]]",0,3.13,0.75,2.728994540986605,3,182.0203462499776,[],183.29703470796812,183.8027912909747,184.80387674999656,28,2,0,1
80,005,15.96,0.0,10.02,1.6135592500213534,245.60000000000002,420.79,100,1,"[['n', 1.6135592500213534]]",0,10.02,0.75,2.3864407499786466,3,188.27151862496976,[],189.8913773749955,190.39726645796327,191.39835116598988,29,2,0,0
81,005,11.43,0.0,6.29,2.042577583983075,257.03000000000003,420.79,100,1,"[['v', 2.042577583983075]]",1,11.43,0.75,1.9574224160169251,3,194.50918174994877,196.53464641596656,196.55504612496588,197.06097362498986,198.062081165961,30,2,0,0
82,005,17.94,0.0,9.03,1.272621457988862,274.97,420.79,100,2,"[['n', 1.272621457988862]]",1,17.94,1.25,2.727378542011138,3,200.7596698749694,[],202.03811487497296,202.5441329999594,203.54522579099284,31,2,0,0
83,005,19.28,0.0,8.36,2.2068159580230713,274.97,420.79,100,1,"[['v', 2.2068159580230713]]",1,0.0,1.25,1.7931840419769287,3,207.5107992499834,209.5356121249497,209.72211641597096,210.22673599998234,211.22782629099675,32,2,0,0
84,005,28.21,0.0,3.89,1.5705740409903228,274.97,420.79,100,1,"[['v', 1.5705740409903228]]",1,0.0,0.75,2.429425959009677,3,214.2600227909861,[],215.83635233296081,216.3414733329555,217.3426412079716,33,2,0,0
85,005,16.11,6.99,6.99,1.6181608749902807,291.08000000000004,420.79,100,1,"[['v', 1.6181608749902807]]",1,16.11,1.25,2.3818391250097193,3,220.51270316599403,[],222.13670795795042,222.6427459999686,223.6439059159602,34,2,0,1
86,005,13.45,0.0,5.27,1.8728063330054283,304.53000000000003,420.79,100,2,"[['n', 1.8728063330054283]]",1,13.45,0.75,2.1271936669945717,3,227.26201120798942,[],229.140763415955,229.6478953329497,230.64899704098934,35,2,0,0
87,005,18.33,0.0,8.84,2.073262708960101,304.53000000000003,420.79,100,1,"[['v', 2.073262708960101]]",1,0.0,1.25,1.926737291039899,3,233.51163745799568,235.53617449995363,235.5881133749499,236.09262083296198,237.0937655409798,36,2,0,0
88,005,15.09,0.0,10.46,1.2099062920315191,314.99,420.79,100,2,"[['v', 1.2099062920315191]]",0,10.46,0.75,2.790093707968481,3,240.2611199579551,[],241.47673654096434,241.9827781659551,242.98390183295123,37,2,0,0
89,005,10.73,0.0,6.63,2.4932935829856433,314.99,420.79,100,1,"[['v', 2.4932935829856433]]",1,0.0,1.25,1.5067064170143567,3,246.52431675000116,248.5384964159457,249.02204149996396,249.5265696659917,250.52766820800025,38,2,0,0
90,005,12.08,0.0,5.96,1.9162137910025194,314.99,420.79,100,1,"[['v', 1.9162137910025194]]",1,0.0,1.25,2.0837862089974806,3,253.26179695798783,[],255.18389424995985,255.68956762499874,256.69068274996243,39,2,0,0
91,005,20.03,0.0,1.99,1.600062915997114,335.02,420.79,100,1,"[['v', 1.600062915997114]]",1,20.03,0.75,2.399937084002886,3,260.0230874159606,[],261.62890949996654,262.13596804096596,263.1370866249781,40,2,0,0
92,005,19.86,0.0,8.07,1.8850719169713557,335.02,420.79,100,1,"[['v', 1.8850719169713557]]",1,0.0,0.75,2.1149280830286443,3,266.26222779095406,[],268.1531317499466,268.6588838750031,269.6599882079754,41,2,0,0
93,005,13.04,0.0,5.48,2.010117707948666,335.02,420.79,100,2,"[['n', 2.010117707948666]]",1,0.0,0.75,1.989882292051334,3,272.51246737496695,[],274.52863029099535,275.03428312495816,276.03537579096155,42,2,0,0
94,005,0.0,0.0,7.55,1.0782021670020185,342.57,420.79,100,1,"[['n', 1.0782021670020185]]",0,7.55,1.25,2.9217978329979815,3,278.76428120798664,[],279.8456296660006,280.3514026659541,281.3525451250025,43,2,0,1
95,005,15.7,0.0,10.15,1.277584457944613,352.71999999999997,420.79,100,2,"[['v', 1.277584457944613]]",0,10.15,1.25,2.722415542055387,3,285.51343116594944,[],286.79721179098124,287.3029977499973,288.3041618329589,44,2,0,0
96,005,0.0,0.0,10.25,1.2201952079776675,362.96999999999997,420.79,100,2,"[['v', 1.2201952079776675]]",0,10.25,0.75,2.7798047920223325,3,292.2633523749537,[],293.4893071659608,293.9951590409619,294.99628587497864,45,2,0,1
97,005,17.28,0.0,9.36,1.751932667044457,380.25,420.79,100,2,"[['n', 1.751932667044457]]",1,17.28,0.75,2.248067332955543,3,298.5137482499704,[],300.27147320797667,300.7784816249623,301.77958549995674,46,2,0,0
98,005,10.35,0.0,0.0,1.233346667024307,380.25,420.79,100,1,"[['v', 1.233346667024307]]",1,0.0,1.25,2.766653332975693,3,304.7653237909544,[],306.00433716597036,306.50935724994633,307.5104959579767,47,2,0,1
99,005,10.68,0.0,10.68,1.298920208006166,390.93,420.79,100,2,"[['v', 1.298920208006166]]",0,10.68,1.25,2.701079791993834,3,311.51302095799474,[],312.8196133750025,313.3253946249606,314.32655512494966,48,2,0,1
100,005,6.79,0.0,9.92,1.7485622079693712,400.85,420.79,100,2,"[['v', 1.7485622079693712]]",0,9.92,1.25,2.2514377920306288,3,318.26522854098585,[],320.0196629999555,320.52668650000123,321.52779149997514,49,2,0,1
101,005,20.03,0.0,1.99,1.2691554999910295,20.03,349.85,100,2,"[['n', 1.2691554999910295]]",1,20.03,1.25,2.7308445000089705,2,0.014179292018525302,[],1.289148042036686,1.7953409170149826,2.796439249999821,0,3,3,0
102,005,17.73,0.0,3.13,1.6925990419695154,20.03,349.85,100,2,"[['n', 1.6925990419695154]]",1,0.0,0.75,2.3074009580304846,2,6.770290500018746,[],8.468776374997105,8.974469458044041,9.975576249998994,1,3,3,0
103,005,0.0,0.0,10.25,0.9087933750124648,30.28,349.85,100,1,"[['n', 0.9087933750124648]]",0,10.25,0.75,3.091206624987535,2,13.021164708014112,[],13.933540416997857,14.440325417032,15.441472958016675,2,3,3,1
104,005,19.86,0.0,0.0,1.5654047089628875,50.14,349.85,100,2,"[['n', 1.5654047089628875]]",1,19.86,0.75,2.4345952910371125,2,19.26998108299449,[],20.841142582998145,21.347535958047956,22.348674083012156,3,3,3,1
105,005,10.73,0.0,6.63,1.8432838339940645,56.77,349.85,100,1,"[['n', 1.8432838339940645]]",0,6.63,0.75,2.1567161660059355,2,25.519707125029527,[],27.368944582995027,27.876220042002387,28.877366167027503,4,3,3,0
106,005,10.39,0.0,6.81,1.814745709009003,63.580000000000005,349.85,100,1,"[['n', 1.814745709009003]]",0,6.81,0.75,2.185254290990997,2,31.768483916996047,[],33.5890913750045,34.09629625000525,35.097403458028566,5,3,3,0
107,005,20.53,0.0,7.73,1.8713011250365525,84.11000000000001,349.85,100,2,"[['n', 1.8713011250365525]]",1,20.53,1.25,2.1286988749634475,2,38.018662000016775,[],39.89589129202068,40.40294237504713,41.40402445802465,6,3,3,0
108,005,18.33,0.0,8.84,2.4031514580128714,92.95000000000002,349.85,100,1,"[['n', 2.4031514580128714]]",0,8.84,0.75,1.5968485419871286,2,44.76922975003254,46.77903900004458,47.17687929200474,47.682585250004195,48.68371304200264,7,3,3,0
109,005,15.27,0.0,10.37,2.07043641700875,103.32000000000002,349.85,100,1,"[['n', 2.07043641700875]]",0,10.37,1.25,1.9295635829912499,2,51.0188971250318,53.028621792036574,53.09250945801614,53.59812291699927,54.59937566705048,8,3,3,0
110,005,28.21,0.0,3.89,1.7956067089689896,131.53000000000003,349.85,100,2,"[['n', 1.7956067089689896]]",1,28.21,0.75,2.2043932910310104,2,57.769524458039086,[],59.5709313750267,60.078253208019305,61.079421833041124,9,3,3,0
111,005,15.09,0.0,10.46,1.4846062079886906,141.99000000000004,349.85,100,2,"[['v', 1.4846062079886906]]",0,10.46,1.25,2.5153937920113094,2,64.01998162502423,[],65.51042691699695,66.01639875001274,67.01751191704534,10,3,3,0
112,005,11.2,0.0,6.4,1.36457066697767,153.19000000000003,349.85,100,2,"[['n', 1.36457066697767]]",1,11.2,0.75,2.63542933302233,2,70.769633583026,[],72.14100658299867,72.64734095800668,73.6485359580256,11,3,3,0
